"","REGION","OBS_YEAR","TOT_AREA_HA","tot.N","Response","Fish.grp","TAXONNAME","Size.bin","Size","Fxn.grp","pool.mean","pool.var","pool.se"
"187","MARIAN",2011,15526.70946893,354,"abund_m2","priority","Chlorurus japanensis","5 cmTL","(10,15]",NA,0,0,0
"188","MARIAN",2011,15526.70946893,354,"abund_m2","priority","Chlorurus japanensis","5 cmTL","(15,20]",NA,0,0,0
"189","MARIAN",2011,15526.70946893,354,"abund_m2","priority","Chlorurus japanensis","5 cmTL","(20,25]",NA,0,0,0
"190","MARIAN",2011,15526.70946893,354,"abund_m2","priority","Chlorurus japanensis","5 cmTL","(25,30]",NA,0,0,0
"191","MARIAN",2011,15526.70946893,354,"abund_m2","priority","Chlorurus japanensis","5 cmTL","(30,35]",NA,0,0,0
"192","MARIAN",2011,15526.70946893,354,"abund_m2","priority","Chlorurus japanensis","5 cmTL","(35,40]",NA,0,0,0
"193","MARIAN",2011,15526.70946893,354,"abund_m2","priority","Chlorurus japanensis","5 cmTL","(5,10]",NA,0,0,0
"194","MARIAN",2011,15526.70946893,354,"abund_m2","priority","Chlorurus microrhinos","10 cmTL","(10,20]",NA,0,0,0
"195","MARIAN",2011,15526.70946893,354,"abund_m2","priority","Chlorurus microrhinos","10 cmTL","(20,30]",NA,0,0,0
"196","MARIAN",2011,15526.70946893,354,"abund_m2","priority","Chlorurus microrhinos","10 cmTL","(30,40]",NA,0,0,0
"197","MARIAN",2011,15526.70946893,354,"abund_m2","priority","Chlorurus microrhinos","10 cmTL","(40,50]",NA,0,0,0
"198","MARIAN",2011,15526.70946893,354,"abund_m2","priority","Chlorurus microrhinos","10 cmTL","(50,60]",NA,0,0,0
"199","MARIAN",2011,15526.70946893,354,"abund_m2","priority","Chlorurus microrhinos","10 cmTL","(60,70]",NA,0,0,0
"200","MARIAN",2011,15526.70946893,354,"abund_m2","priority","Chlorurus microrhinos","10 cmTL","(70,80]",NA,0,0,0
"201","MARIAN",2011,15526.70946893,354,"abund_m2","priority","Chlorurus microrhinos","10 cmTL","[0,10]",NA,0,0,0
"202","MARIAN",2011,15526.70946893,354,"abund_m2","priority","Chlorurus microrhinos","5 cmTL","(10,15]",NA,0,0,0
"203","MARIAN",2011,15526.70946893,354,"abund_m2","priority","Chlorurus microrhinos","5 cmTL","(15,20]",NA,0,0,0
"204","MARIAN",2011,15526.70946893,354,"abund_m2","priority","Chlorurus microrhinos","5 cmTL","(20,25]",NA,0,0,0
"205","MARIAN",2011,15526.70946893,354,"abund_m2","priority","Chlorurus microrhinos","5 cmTL","(25,30]",NA,0,0,0
"206","MARIAN",2011,15526.70946893,354,"abund_m2","priority","Chlorurus microrhinos","5 cmTL","(30,35]",NA,0,0,0
"207","MARIAN",2011,15526.70946893,354,"abund_m2","priority","Chlorurus microrhinos","5 cmTL","(35,40]",NA,0,0,0
"208","MARIAN",2011,15526.70946893,354,"abund_m2","priority","Chlorurus microrhinos","5 cmTL","(40,45]",NA,0,0,0
"209","MARIAN",2011,15526.70946893,354,"abund_m2","priority","Chlorurus microrhinos","5 cmTL","(45,50]",NA,0,0,0
"210","MARIAN",2011,15526.70946893,354,"abund_m2","priority","Chlorurus microrhinos","5 cmTL","(5,10]",NA,0,0,0
"211","MARIAN",2011,15526.70946893,354,"abund_m2","priority","Chlorurus microrhinos","5 cmTL","(50,55]",NA,0,0,0
"212","MARIAN",2011,15526.70946893,354,"abund_m2","priority","Chlorurus microrhinos","5 cmTL","(55,60]",NA,0,0,0
"213","MARIAN",2011,15526.70946893,354,"abund_m2","priority","Chlorurus microrhinos","5 cmTL","(60,65]",NA,0,0,0
"214","MARIAN",2011,15526.70946893,354,"abund_m2","priority","Chlorurus microrhinos","5 cmTL","(65,70]",NA,0,0,0
"215","MARIAN",2011,15526.70946893,354,"abund_m2","priority","Chlorurus microrhinos","5 cmTL","(70,75]",NA,0,0,0
"216","MARIAN",2011,15526.70946893,354,"abund_m2","priority","Chlorurus microrhinos","5 cmTL","(75,80]",NA,0,0,0
"217","MARIAN",2011,15526.70946893,354,"abund_m2","priority","Chlorurus spilurus/sordidus","10 cmTL","(10,20]",NA,0.00622239488276064,2.9238154936278e-07,0.000540723172577965
"218","MARIAN",2011,15526.70946893,354,"abund_m2","priority","Chlorurus spilurus/sordidus","10 cmTL","(20,30]",NA,0.00168234000265071,4.3100321083254e-08,0.000207606168220634
"219","MARIAN",2011,15526.70946893,354,"abund_m2","priority","Chlorurus spilurus/sordidus","10 cmTL","(30,40]",NA,9.34504435230424e-05,1.56942082432397e-09,3.96159163004464e-05
"220","MARIAN",2011,15526.70946893,354,"abund_m2","priority","Chlorurus spilurus/sordidus","10 cmTL","[0,10]",NA,0.00197690206091104,1.28071750965377e-07,0.000357871137374023
"221","MARIAN",2011,15526.70946893,354,"abund_m2","priority","Chlorurus spilurus/sordidus","5 cmTL","(10,15]",NA,0.00298655647678851,1.09564130441536e-07,0.000331004728729871
"222","MARIAN",2011,15526.70946893,354,"abund_m2","priority","Chlorurus spilurus/sordidus","5 cmTL","(15,20]",NA,0.00323583840597214,1.07384877553959e-07,0.000327696319103464
"223","MARIAN",2011,15526.70946893,354,"abund_m2","priority","Chlorurus spilurus/sordidus","5 cmTL","(20,25]",NA,0.00127176407271866,2.46382211712061e-08,0.000156965668766154
"224","MARIAN",2011,15526.70946893,354,"abund_m2","priority","Chlorurus spilurus/sordidus","5 cmTL","(25,30]",NA,0.000410575929932051,5.20531076138902e-09,7.21478396169215e-05
"225","MARIAN",2011,15526.70946893,354,"abund_m2","priority","Chlorurus spilurus/sordidus","5 cmTL","(30,35]",NA,7.83140232938032e-05,9.49419223018978e-10,3.08126471277457e-05
"226","MARIAN",2011,15526.70946893,354,"abund_m2","priority","Chlorurus spilurus/sordidus","5 cmTL","(35,40]",NA,1.51364202292392e-05,2.28421642586051e-10,1.51136244027054e-05
"227","MARIAN",2011,15526.70946893,354,"abund_m2","priority","Chlorurus spilurus/sordidus","5 cmTL","(5,10]",NA,0.00194939403507463,1.20723455342161e-07,0.000347452810237823
"228","MARIAN",2011,15526.70946893,354,"abund_m2","priority","Chlorurus spilurus/sordidus","5 cmTL","[0,5]",NA,2.75080258364006e-05,3.76947706002754e-10,1.94151411533049e-05
"229","MARIAN",2011,15526.70946893,354,"abund_m2","priority","Ctenochaetus striatus","10 cmTL","(10,20]",NA,0,0,0
"230","MARIAN",2011,15526.70946893,354,"abund_m2","priority","Ctenochaetus striatus","10 cmTL","(20,30]",NA,0,0,0
"231","MARIAN",2011,15526.70946893,354,"abund_m2","priority","Ctenochaetus striatus","10 cmTL","[0,10]",NA,0,0,0
"232","MARIAN",2011,15526.70946893,354,"abund_m2","priority","Ctenochaetus striatus","5 cmTL","(10,15]",NA,0,0,0
"233","MARIAN",2011,15526.70946893,354,"abund_m2","priority","Ctenochaetus striatus","5 cmTL","(15,20]",NA,0,0,0
"234","MARIAN",2011,15526.70946893,354,"abund_m2","priority","Ctenochaetus striatus","5 cmTL","(20,25]",NA,0,0,0
"235","MARIAN",2011,15526.70946893,354,"abund_m2","priority","Ctenochaetus striatus","5 cmTL","(25,30]",NA,0,0,0
"236","MARIAN",2011,15526.70946893,354,"abund_m2","priority","Ctenochaetus striatus","5 cmTL","(5,10]",NA,0,0,0
"237","MARIAN",2011,15526.70946893,354,"abund_m2","priority","Ctenochaetus striatus","5 cmTL","[0,5]",NA,0,0,0
"238","MARIAN",2011,15526.70946893,354,"abund_m2","priority","Epinephelus hexagonatus","10 cmTL","(10,20]",NA,0.000193448547411882,2.16777247652293e-09,4.65593436006451e-05
"239","MARIAN",2011,15526.70946893,354,"abund_m2","priority","Epinephelus hexagonatus","10 cmTL","(20,30]",NA,4.19454688535497e-05,4.79172572830978e-10,2.18900108001567e-05
"240","MARIAN",2011,15526.70946893,354,"abund_m2","priority","Epinephelus hexagonatus","10 cmTL","[0,10]",NA,8.71291851103344e-05,1.18649034931625e-09,3.44454692131818e-05
"241","MARIAN",2011,15526.70946893,354,"abund_m2","priority","Epinephelus hexagonatus","5 cmTL","(10,15]",NA,0.000103334850235837,1.05786047540534e-09,3.25247671076265e-05
"242","MARIAN",2011,15526.70946893,354,"abund_m2","priority","Epinephelus hexagonatus","5 cmTL","(15,20]",NA,9.01136971760456e-05,5.78101386114655e-10,2.40437390210977e-05
"243","MARIAN",2011,15526.70946893,354,"abund_m2","priority","Epinephelus hexagonatus","5 cmTL","(20,25]",NA,4.19454688535497e-05,4.79172572830978e-10,2.18900108001567e-05
"244","MARIAN",2011,15526.70946893,354,"abund_m2","priority","Epinephelus hexagonatus","5 cmTL","(5,10]",NA,8.71291851103344e-05,1.18649034931625e-09,3.44454692131818e-05
"245","MARIAN",2011,15526.70946893,354,"abund_m2","priority","Epinephelus lanceolatus","10 cmTL","(180,190]",NA,0,0,0
"246","MARIAN",2011,15526.70946893,354,"abund_m2","priority","Epinephelus lanceolatus","10 cmTL","(190,200]",NA,0,0,0
"247","MARIAN",2011,15526.70946893,354,"abund_m2","priority","Epinephelus lanceolatus","5 cmTL","(185,190]",NA,0,0,0
"248","MARIAN",2011,15526.70946893,354,"abund_m2","priority","Epinephelus lanceolatus","5 cmTL","(195,200]",NA,0,0,0
"249","MARIAN",2011,15526.70946893,354,"abund_m2","priority","Epinephelus melanostigma","10 cmTL","(10,20]",NA,0,0,0
"250","MARIAN",2011,15526.70946893,354,"abund_m2","priority","Epinephelus melanostigma","10 cmTL","(20,30]",NA,0,0,0
"251","MARIAN",2011,15526.70946893,354,"abund_m2","priority","Epinephelus melanostigma","10 cmTL","(30,40]",NA,0,0,0
"252","MARIAN",2011,15526.70946893,354,"abund_m2","priority","Epinephelus melanostigma","5 cmTL","(10,15]",NA,0,0,0
"253","MARIAN",2011,15526.70946893,354,"abund_m2","priority","Epinephelus melanostigma","5 cmTL","(15,20]",NA,0,0,0
"254","MARIAN",2011,15526.70946893,354,"abund_m2","priority","Epinephelus melanostigma","5 cmTL","(20,25]",NA,0,0,0
"255","MARIAN",2011,15526.70946893,354,"abund_m2","priority","Epinephelus melanostigma","5 cmTL","(25,30]",NA,0,0,0
"256","MARIAN",2011,15526.70946893,354,"abund_m2","priority","Epinephelus melanostigma","5 cmTL","(30,35]",NA,0,0,0
"257","MARIAN",2011,15526.70946893,354,"abund_m2","priority","Epinephelus merra","10 cmTL","(10,20]",NA,6.23982177327668e-05,2.29505097035119e-09,4.79066902462609e-05
"258","MARIAN",2011,15526.70946893,354,"abund_m2","priority","Epinephelus merra","10 cmTL","(20,30]",NA,1.23356438375556e-05,7.57953633882568e-11,8.70605326128073e-06
"259","MARIAN",2011,15526.70946893,354,"abund_m2","priority","Epinephelus merra","10 cmTL","[0,10]",NA,0,0,0
"260","MARIAN",2011,15526.70946893,354,"abund_m2","priority","Epinephelus merra","5 cmTL","(10,15]",NA,1.1787957063403e-05,1.3841890397316e-10,1.17651563514116e-05
"261","MARIAN",2011,15526.70946893,354,"abund_m2","priority","Epinephelus merra","5 cmTL","(15,20]",NA,5.06102606693638e-05,1.32611864253907e-09,3.64159119416097e-05
"262","MARIAN",2011,15526.70946893,354,"abund_m2","priority","Epinephelus merra","5 cmTL","(20,25]",NA,1.23356438375556e-05,7.57953633882568e-11,8.70605326128073e-06
"263","MARIAN",2011,15526.70946893,354,"abund_m2","priority","Epinephelus merra","5 cmTL","(5,10]",NA,0,0,0
"264","MARIAN",2011,15526.70946893,354,"abund_m2","priority","Hipposcarus longiceps","10 cmTL","(10,20]",NA,0,0,0
"265","MARIAN",2011,15526.70946893,354,"abund_m2","priority","Hipposcarus longiceps","10 cmTL","(20,30]",NA,0,0,0
"266","MARIAN",2011,15526.70946893,354,"abund_m2","priority","Hipposcarus longiceps","10 cmTL","(30,40]",NA,2.75005188829365e-05,2.36709059533127e-10,1.53853521094945e-05
"267","MARIAN",2011,15526.70946893,354,"abund_m2","priority","Hipposcarus longiceps","10 cmTL","(40,50]",NA,4.13920811170424e-06,1.69444725552938e-11,4.11636642626647e-06
"268","MARIAN",2011,15526.70946893,354,"abund_m2","priority","Hipposcarus longiceps","10 cmTL","(50,60]",NA,4.04158527888103e-06,1.61502877645914e-11,4.01874206246076e-06
"269","MARIAN",2011,15526.70946893,354,"abund_m2","priority","Hipposcarus longiceps","10 cmTL","[0,10]",NA,0,0,0
"270","MARIAN",2011,15526.70946893,354,"abund_m2","priority","Hipposcarus longiceps","5 cmTL","(10,15]",NA,0,0,0
"271","MARIAN",2011,15526.70946893,354,"abund_m2","priority","Hipposcarus longiceps","5 cmTL","(15,20]",NA,0,0,0
"272","MARIAN",2011,15526.70946893,354,"abund_m2","priority","Hipposcarus longiceps","5 cmTL","(20,25]",NA,0,0,0
"273","MARIAN",2011,15526.70946893,354,"abund_m2","priority","Hipposcarus longiceps","5 cmTL","(25,30]",NA,0,0,0
"274","MARIAN",2011,15526.70946893,354,"abund_m2","priority","Hipposcarus longiceps","5 cmTL","(30,35]",NA,1.10096861461735e-06,1.16197470870186e-12,1.07794930711136e-06
"275","MARIAN",2011,15526.70946893,354,"abund_m2","priority","Hipposcarus longiceps","5 cmTL","(35,40]",NA,2.63995502683191e-05,2.33223135407021e-10,1.52716448166863e-05
"276","MARIAN",2011,15526.70946893,354,"abund_m2","priority","Hipposcarus longiceps","5 cmTL","(40,45]",NA,0,0,0
"277","MARIAN",2011,15526.70946893,354,"abund_m2","priority","Hipposcarus longiceps","5 cmTL","(45,50]",NA,4.13920811170424e-06,1.69444725552938e-11,4.11636642626647e-06
"278","MARIAN",2011,15526.70946893,354,"abund_m2","priority","Hipposcarus longiceps","5 cmTL","(50,55]",NA,4.04158527888103e-06,1.61502877645914e-11,4.01874206246076e-06
"279","MARIAN",2011,15526.70946893,354,"abund_m2","priority","Hipposcarus longiceps","5 cmTL","(55,60]",NA,0,0,0
"280","MARIAN",2011,15526.70946893,354,"abund_m2","priority","Hipposcarus longiceps","5 cmTL","[0,5]",NA,0,0,0
"281","MARIAN",2011,15526.70946893,354,"abund_m2","priority","Kyphosus cinerascens","10 cmTL","(10,20]",NA,0,0,0
"282","MARIAN",2011,15526.70946893,354,"abund_m2","priority","Kyphosus cinerascens","10 cmTL","(20,30]",NA,0,0,0
"283","MARIAN",2011,15526.70946893,354,"abund_m2","priority","Kyphosus cinerascens","10 cmTL","(30,40]",NA,0,0,0
"284","MARIAN",2011,15526.70946893,354,"abund_m2","priority","Kyphosus cinerascens","10 cmTL","(40,50]",NA,0,0,0
"285","MARIAN",2011,15526.70946893,354,"abund_m2","priority","Kyphosus cinerascens","5 cmTL","(15,20]",NA,0,0,0
"286","MARIAN",2011,15526.70946893,354,"abund_m2","priority","Kyphosus cinerascens","5 cmTL","(20,25]",NA,0,0,0
"287","MARIAN",2011,15526.70946893,354,"abund_m2","priority","Kyphosus cinerascens","5 cmTL","(25,30]",NA,0,0,0
"288","MARIAN",2011,15526.70946893,354,"abund_m2","priority","Kyphosus cinerascens","5 cmTL","(30,35]",NA,0,0,0
"289","MARIAN",2011,15526.70946893,354,"abund_m2","priority","Kyphosus cinerascens","5 cmTL","(35,40]",NA,0,0,0
"290","MARIAN",2011,15526.70946893,354,"abund_m2","priority","Kyphosus cinerascens","5 cmTL","(40,45]",NA,0,0,0
"291","MARIAN",2011,15526.70946893,354,"abund_m2","priority","Lethrinus harak","10 cmTL","(10,20]",NA,1.74978080854185e-05,1.69980800580805e-10,1.30376685254997e-05
"292","MARIAN",2011,15526.70946893,354,"abund_m2","priority","Lethrinus harak","10 cmTL","(20,30]",NA,6.82491085159288e-05,1.23760306931756e-09,3.51795831316626e-05
"293","MARIAN",2011,15526.70946893,354,"abund_m2","priority","Lethrinus harak","10 cmTL","(30,40]",NA,0,0,0
"294","MARIAN",2011,15526.70946893,354,"abund_m2","priority","Lethrinus harak","5 cmTL","(10,15]",NA,0,0,0
"295","MARIAN",2011,15526.70946893,354,"abund_m2","priority","Lethrinus harak","5 cmTL","(15,20]",NA,1.74978080854185e-05,1.69980800580805e-10,1.30376685254997e-05
"296","MARIAN",2011,15526.70946893,354,"abund_m2","priority","Lethrinus harak","5 cmTL","(20,25]",NA,1.31291863165797e-05,1.71179272198635e-10,1.30835496788385e-05
"297","MARIAN",2011,15526.70946893,354,"abund_m2","priority","Lethrinus harak","5 cmTL","(25,30]",NA,5.51199221993491e-05,7.24065252721659e-10,2.69084606159784e-05
"298","MARIAN",2011,15526.70946893,354,"abund_m2","priority","Lethrinus harak","5 cmTL","(30,35]",NA,0,0,0
"299","MARIAN",2011,15526.70946893,354,"abund_m2","priority","Lethrinus obsoletus","10 cmTL","(10,20]",NA,0,0,0
"300","MARIAN",2011,15526.70946893,354,"abund_m2","priority","Lethrinus obsoletus","10 cmTL","(20,30]",NA,0,0,0
"301","MARIAN",2011,15526.70946893,354,"abund_m2","priority","Lethrinus obsoletus","10 cmTL","(30,40]",NA,0,0,0
"302","MARIAN",2011,15526.70946893,354,"abund_m2","priority","Lethrinus obsoletus","10 cmTL","[0,10]",NA,0,0,0
"303","MARIAN",2011,15526.70946893,354,"abund_m2","priority","Lethrinus obsoletus","5 cmTL","(10,15]",NA,0,0,0
"304","MARIAN",2011,15526.70946893,354,"abund_m2","priority","Lethrinus obsoletus","5 cmTL","(15,20]",NA,0,0,0
"305","MARIAN",2011,15526.70946893,354,"abund_m2","priority","Lethrinus obsoletus","5 cmTL","(20,25]",NA,0,0,0
"306","MARIAN",2011,15526.70946893,354,"abund_m2","priority","Lethrinus obsoletus","5 cmTL","(25,30]",NA,0,0,0
"307","MARIAN",2011,15526.70946893,354,"abund_m2","priority","Lethrinus obsoletus","5 cmTL","(30,35]",NA,0,0,0
"308","MARIAN",2011,15526.70946893,354,"abund_m2","priority","Lethrinus obsoletus","5 cmTL","(35,40]",NA,0,0,0
"309","MARIAN",2011,15526.70946893,354,"abund_m2","priority","Lethrinus obsoletus","5 cmTL","[0,5]",NA,0,0,0
"310","MARIAN",2011,15526.70946893,354,"abund_m2","priority","Lethrinus olivaceus","10 cmTL","(20,30]",NA,1.39166164709823e-05,1.93355212111666e-10,1.39052224761658e-05
"311","MARIAN",2011,15526.70946893,354,"abund_m2","priority","Lethrinus olivaceus","10 cmTL","(30,40]",NA,5.36413250095712e-06,2.85295419763127e-11,5.34130526896869e-06
"312","MARIAN",2011,15526.70946893,354,"abund_m2","priority","Lethrinus olivaceus","10 cmTL","(40,50]",NA,5.24017672632159e-06,1.81064472639957e-11,4.25516712527201e-06
"313","MARIAN",2011,15526.70946893,354,"abund_m2","priority","Lethrinus olivaceus","10 cmTL","(50,60]",NA,0,0,0
"314","MARIAN",2011,15526.70946893,354,"abund_m2","priority","Lethrinus olivaceus","10 cmTL","(60,70]",NA,0,0,0
"315","MARIAN",2011,15526.70946893,354,"abund_m2","priority","Lethrinus olivaceus","10 cmTL","(70,80]",NA,0,0,0
"316","MARIAN",2011,15526.70946893,354,"abund_m2","priority","Lethrinus olivaceus","10 cmTL","[0,10]",NA,0,0,0
"317","MARIAN",2011,15526.70946893,354,"abund_m2","priority","Lethrinus olivaceus","5 cmTL","(20,25]",NA,1.39166164709823e-05,1.93355212111666e-10,1.39052224761658e-05
"318","MARIAN",2011,15526.70946893,354,"abund_m2","priority","Lethrinus olivaceus","5 cmTL","(25,30]",NA,0,0,0
"319","MARIAN",2011,15526.70946893,354,"abund_m2","priority","Lethrinus olivaceus","5 cmTL","(30,35]",NA,0,0,0
"320","MARIAN",2011,15526.70946893,354,"abund_m2","priority","Lethrinus olivaceus","5 cmTL","(35,40]",NA,5.36413250095712e-06,2.85295419763127e-11,5.34130526896869e-06
"321","MARIAN",2011,15526.70946893,354,"abund_m2","priority","Lethrinus olivaceus","5 cmTL","(40,45]",NA,4.13920811170424e-06,1.69444725552938e-11,4.11636642626647e-06
"322","MARIAN",2011,15526.70946893,354,"abund_m2","priority","Lethrinus olivaceus","5 cmTL","(45,50]",NA,1.10096861461735e-06,1.16197470870186e-12,1.07794930711136e-06
"323","MARIAN",2011,15526.70946893,354,"abund_m2","priority","Lethrinus olivaceus","5 cmTL","(50,55]",NA,0,0,0
"324","MARIAN",2011,15526.70946893,354,"abund_m2","priority","Lethrinus olivaceus","5 cmTL","(55,60]",NA,0,0,0
"325","MARIAN",2011,15526.70946893,354,"abund_m2","priority","Lethrinus olivaceus","5 cmTL","(60,65]",NA,0,0,0
"326","MARIAN",2011,15526.70946893,354,"abund_m2","priority","Lethrinus olivaceus","5 cmTL","(75,80]",NA,0,0,0
"327","MARIAN",2011,15526.70946893,354,"abund_m2","priority","Lethrinus olivaceus","5 cmTL","[0,5]",NA,0,0,0
"328","MARIAN",2011,15526.70946893,354,"abund_m2","priority","Lethrinus rubrioperculatus","10 cmTL","(10,20]",NA,0,0,0
"329","MARIAN",2011,15526.70946893,354,"abund_m2","priority","Lethrinus rubrioperculatus","10 cmTL","(20,30]",NA,0,0,0
"330","MARIAN",2011,15526.70946893,354,"abund_m2","priority","Lethrinus rubrioperculatus","10 cmTL","(30,40]",NA,0,0,0
"331","MARIAN",2011,15526.70946893,354,"abund_m2","priority","Lethrinus rubrioperculatus","10 cmTL","(40,50]",NA,0,0,0
"332","MARIAN",2011,15526.70946893,354,"abund_m2","priority","Lethrinus rubrioperculatus","5 cmTL","(10,15]",NA,0,0,0
"333","MARIAN",2011,15526.70946893,354,"abund_m2","priority","Lethrinus rubrioperculatus","5 cmTL","(15,20]",NA,0,0,0
"334","MARIAN",2011,15526.70946893,354,"abund_m2","priority","Lethrinus rubrioperculatus","5 cmTL","(20,25]",NA,0,0,0
"335","MARIAN",2011,15526.70946893,354,"abund_m2","priority","Lethrinus rubrioperculatus","5 cmTL","(25,30]",NA,0,0,0
"336","MARIAN",2011,15526.70946893,354,"abund_m2","priority","Lethrinus rubrioperculatus","5 cmTL","(30,35]",NA,0,0,0
"337","MARIAN",2011,15526.70946893,354,"abund_m2","priority","Lethrinus rubrioperculatus","5 cmTL","(35,40]",NA,0,0,0
"338","MARIAN",2011,15526.70946893,354,"abund_m2","priority","Lethrinus rubrioperculatus","5 cmTL","(40,45]",NA,0,0,0
